candidate_id,compute_low,compute_base,compute_high,factor_registry_version,formula_version,compute_measure_class,compute_unit,branch_id,canon_id,model_role,flores_code,script_code,evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,source_reference_tokens,target_ratio_low,target_ratio_base,target_ratio_high,target_expansion_E_base,target_fragmentation_P_base,target_codepoint_length_L_base,working_token_fragmentation_F_base,fit_low,fit_base,fit_high,fot_low,fot_base,fot_high,frt_low,frt_base,frt_high,terminology_entries_low,terminology_entries_base,terminology_entries_high,weighted_document_object_units_low,weighted_document_object_units_base,weighted_document_object_units_high,audio_program_minutes_low,audio_program_minutes_base,audio_program_minutes_high,caption_cues_low,caption_cues_base,caption_cues_high,signed_program_minutes_low,signed_program_minutes_base,signed_program_minutes_high
STD-MF-tat_Cyrl-100K-TEXT,856010.84744,1576116.437255,3493223.774985,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,583938.576036,1000586.858887,1798806.504905,197072.271404,282529.578368,621417.27008,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tat_Cyrl-100K-ACCESSIBLE-PUBLICATION,874610.84744,1677866.437255,4317223.774985,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,595238.576036,1049086.858887,2064806.504905,200384.771404,306654.578368,839417.27008,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tat_Cyrl-100K-AUDIO,1243593.618336,2115990.434695,4481083.770505,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,918027.171636,1366264.145287,2268742.866505,217257.58714,356665.035648,862132.26896,108308.85956,393061.25376,1350208.63504,100,400,1200,350,1665,5850,557.268,993.822,1733.448,,,,,,
STD-MF-tat_Cyrl-100K-CAPTIONS,938032.99634,2094632.366855,4588032.859785,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,624949.650486,1173425.502087,2163742.866505,221678.916074,455368.221568,986353.63168,91404.42978,465838.6432,1437936.3616,100,400,1200,350,1665,5850,,,,11279,21605,43337,,,
STD-MF-tat_Cyrl-100K-NAMED-SIGN,1184099.44304,2267471.010055,4952969.221385,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,715174.014276,1259844.823687,2346211.047305,311903.279864,541787.543168,1168821.81248,157022.1489,465838.6432,1437936.3616,100,400,1200,350,1665,5850,,,,,,,445.815,1192.587,3120.206
STD-MF-tat_Cyrl-100K-COMPLETE-ACCESS,1672304.362836,3427610.937095,7859638.301705,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,100000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,1101573.684326,1846860.753287,3447083.770505,360007.74027,812886.643648,1992473.17296,210722.93824,767863.54016,2420081.35824,100,400,1200,350,1665,5850,557.268,993.822,1733.448,11279,21605,43337,445.815,1192.587,3120.206
STD-MF-tat_Cyrl-400K-TEXT,3424043.389762,6304465.749019,13972895.09994,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,2335754.304146,4002347.435547,7195226.01962,788289.085616,1130118.313472,2485669.08032,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tat_Cyrl-400K-ACCESSIBLE-PUBLICATION,3498443.389762,6711465.749019,17268895.09994,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,2380954.304146,4196347.435547,8259226.01962,801539.085616,1226618.313472,3357669.08032,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tat_Cyrl-400K-AUDIO,4974374.473346,8463961.738779,17924335.08202,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,3672108.686546,5465056.581147,9074971.46602,869030.34856,1426660.142592,3448529.07584,433235.43824,1572245.01504,5400834.54016,400,1600,4800,1400,6660,23400,2229.073,3975.289,6933.791,,,,,,
STD-MF-tat_Cyrl-400K-CAPTIONS,3752131.985362,8378529.467419,18352131.43914,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,2499798.601946,4693702.008347,8654971.46602,886715.664296,1821472.886272,3945414.52672,365617.71912,1863354.5728,5751745.4464,400,1600,4800,1400,6660,23400,,,,45113,86420,173345,,,
STD-MF-tat_Cyrl-400K-NAMED-SIGN,4736397.772162,9069884.040219,19811876.88554,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,2860696.057106,5039379.294747,9384844.18922,1247613.119456,2167150.172672,4675287.24992,628088.5956,1863354.5728,5751745.4464,400,1600,4800,1400,6660,23400,,,,,,,1783.258,4770.347,12480.824
STD-MF-tat_Cyrl-400K-COMPLETE-ACCESS,6689217.451346,13710443.748379,31438553.20682,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,tat_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tat_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,a5f0407c75a98a6d1e1b1ce1e58f5859b495eb0043e074bdce06da1eee3676fb,400000,1.640442978,1.728386432,1.824681808,3.728717534,0.463533753,1.009994999,1.711282169,4406294.737306,7387443.013147,13788335.08202,1440030.96108,3251546.574592,7969892.69184,842891.75296,3071454.16064,9680325.43296,400,1600,4800,1400,6660,23400,2229.073,3975.289,6933.791,45113,86420,173345,1783.258,4770.347,12480.824
STD-MF-tel_Telu-025K-TEXT,226770.702676,415232.497657,913959.494906,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,154131.092137,264670.8116,475674.728356,53889.610539,77311.686058,170034.76655,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tel_Telu-025K-ACCESSIBLE-PUBLICATION,231420.702676,440669.997657,1119959.494906,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,156956.092137,276795.8116,542174.728356,54717.735539,83342.936058,224534.76655,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tel_Telu-025K-AUDIO,332752.818312,563425.09757,1185768.330606,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,245486.364237,365055.6251,604451.471856,59405.926865,97638.648758,236424.475475,27860.52721,100730.823713,344892.383275,25,100,300,87.5,416.25,1462.5,152.622,274.231,487.002,,,,,,
STD-MF-tel_Telu-025K-CAPTIONS,249234.520701,558309.717907,1221539.725406,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,165363.00115,312363.21835,578201.471856,60628.755947,125004.092808,272561.51005,23242.763605,120942.40675,370776.7435,25,100,300,87.5,416.25,1462.5,,,,3089,5962,12176,,,
STD-MF-tel_Telu-025K-NAMED-SIGN,316625.974776,606002.124657,1324066.468906,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,190073.200977,336209.421725,629464.843606,85338.955774,148850.296183,323824.8818,41213.818025,120942.40675,370776.7435,25,100,300,87.5,416.25,1462.5,,,,,,,122.097,329.078,876.604
STD-MF-tel_Telu-025K-COMPLETE-ACCESS,449721.908437,922709.44482,2109455.535106,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,25000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,295485.38209,496411.641975,927268.330606,98422.542507,222900.915633,547241.334225,55813.98384,203396.887213,634945.870275,25,100,300,87.5,416.25,1462.5,152.622,274.231,487.002,3089,5962,12176,122.097,329.078,876.604
STD-MF-tel_Telu-100K-TEXT,907082.810704,1660929.990629,3655837.979625,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,616524.368548,1058683.246399,1902698.913425,215558.442156,309246.74423,680139.0662,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tel_Telu-100K-ACCESSIBLE-PUBLICATION,925682.810704,1762679.990629,4479837.979625,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,627824.368548,1107183.246399,2168698.913425,218870.942156,333371.74423,898139.0662,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tel_Telu-100K-AUDIO,1331011.273248,2253700.390279,4743073.322425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,981945.456948,1460222.500399,2417805.887425,237623.70746,390554.59503,945697.9019,111442.10884,402923.29485,1379569.5331,100,400,1200,350,1665,5850,610.487,1096.925,1948.008,,,,,,
STD-MF-tel_Telu-100K-CAPTIONS,996938.082804,2233238.871629,4886158.901625,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,661452.004598,1249452.873399,2312805.887425,242515.023786,500016.37123,1090246.0402,92971.05442,483769.627,1483106.974,100,400,1200,350,1665,5850,,,,12356,23847,48701,,,
STD-MF-tel_Telu-100K-NAMED-SIGN,1266503.899104,2424008.498629,5296265.875625,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,760292.803908,1344837.686899,2517859.374425,341355.823096,595401.18473,1295299.5272,164855.2721,483769.627,1483106.974,100,400,1200,350,1665,5850,,,,,,,488.39,1316.31,3506.415
STD-MF-tel_Telu-100K-COMPLETE-ACCESS,1798887.633748,3690837.779279,8437822.140425,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,100000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,1181941.528358,1985646.567899,3709073.322425,393690.17003,891603.66253,2188965.3369,223255.93536,813587.54885,2539783.4811,100,400,1200,350,1665,5850,610.487,1096.925,1948.008,12356,23847,48701,488.39,1316.31,3506.415
STD-MF-tel_Telu-400K-TEXT,3628331.242818,6643719.962515,14623351.9185,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,2466097.474194,4234732.985595,7610795.6537,862233.768624,1236986.97692,2720556.2648,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tel_Telu-400K-ACCESSIBLE-PUBLICATION,3702731.242818,7050719.962515,17919351.9185,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,2511297.474194,4428732.985595,8674795.6537,875483.768624,1333486.97692,3592556.2648,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tel_Telu-400K-AUDIO,5324045.092994,9014801.561115,18972293.2897,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,3927781.827794,5840890.001595,9671223.5497,950494.82984,1562218.38012,3782791.6076,445768.43536,1611693.1794,5518278.1324,400,1600,4800,1400,6660,23400,2441.949,4387.701,7792.033,,,,,,
