authorization_id,authorization_status,authorization_tier,reason,edition_target_id,canonical_language_target_id,regional_stratum_id,evidence_identity_id,source_lane,source_record_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_bound_type,normalized_population_low_persons,normalized_population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,source_registry_row_hashes,target_binding,population_rankability_status,rank_eligibility_source_label,additivity_class,overlap_group,target_exactness,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,local_work_exclusion,synthetic_or_model_prior
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nds-Latn-CA,EXCLUDE,none,no exact authority target binding,,,nds-Latn-CA,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nds-Latn-CA,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nds-Latn-CA,REGIONAL_EMPIRICAL_STRATUM,census_mother_tongue_category_variety_unresolved,census mother-tongue respondents,,8670,,POINT,8670,8670,2021 census source-stated Low German n.o.s. mother-tongue count; kept separate from Plautdietsch.,2021,Canada,written and spoken; Latin script; variety unresolved,CA_CENSUS_LANGUAGE_PROFILE_2021;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/details/page.cfm?DGUIDlist=2021A000011124&GENDERlist=1&HEADERlist=18&LANG=E&STATISTIClist=1;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"CA_CENSUS_LANGUAGE_PROFILE_2021: Mother tongue, knowledge and language spoken most often at home rows for Plautdietsch, Low German n.o.s. and Yiddish | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",f35450abe64e73dc2a3303be1bc4db2ba32112308dec0085cfc7f58ef4fe27cb;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:regional_excluded,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,nds-Latn-CA,,,87dd94d9121393d0d6d6271096984945b914d2e193d2d7d4307de7d98093f91b,8eadab04e78c220cc7a343f7ca165e10adc1ec3bc194cd4d0dad9bc742497484,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nds-Latn-DE-NORTH,EXCLUDE,none,no exact authority target binding,,,nds-Latn-DE-NORTH,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nds-Latn-DE-NORTH,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nds-Latn-DE-NORTH,REGIONAL_EMPIRICAL_STRATUM,survey_extrapolated_self_rated_good_or_very_good_speakers,persons extrapolated as speaking Low German well or very well,,2500000,,POINT,2500000,2500000,Official state-government discussion reports the survey extrapolation of 2.5 million good/very-good speakers.,2016 survey,eight northern German states,written and spoken; Latin script; regional orthographic variation,DE_SH_LOW_GERMAN_SPEAKERS;DE_SH_LOW_GERMAN_POLICY_2026;EUROSTAT_INTERNET_2025;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www.schleswig-holstein.de/DE/landesregierung/ministerien-behoerden/LVB/Podcast/_documents/Material/Downloads/podcast06_Transkript;https://www.schleswig-holstein.de/DE/fachinhalte/S/schule_und_unterricht/niederdeutsch;https://ec.europa.eu/eurostat/statistics-explained/SEPDF/cache/108644.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"DE_SH_LOW_GERMAN_SPEAKERS: survey discussion: extrapolated 2.5 million good/very-good speakers | DE_SH_LOW_GERMAN_POLICY_2026: model schools, weekly hours, stages and online materials | EUROSTAT_INTERNET_2025: household internet-access section and country chart | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",a97df20eb2729fcfd03ada1aa51c68fb069a08abd510d779a8d7c46266e1ff49;acb94d84285a943d4c511e91661eb1d932d1540fad8a3eeb87607629dcd380ae;457afb7c04ff3261e9ae787c9c1be046fb63c71936855b97bacf6b60cd363cb3;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:regional_excluded,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,nds-Latn-DE-NORTH,,,c5e45f461613097ef873d07ba704af5d87c26d98c0a8fb8c10f27522cc92d02c,d7134672c57e729a03493d53bc54d204aa9046c2360958f040d84d0bdee38893,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nhd-Latn-BR,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:regional:nhd-Latn-BR,,nhd-Latn-BR,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nhd-Latn-BR,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nhd-Latn-BR,REGIONAL_EMPIRICAL_STRATUM,census_exact_language_speaking_or_home_use,Indigenous persons age 2+ speaking or using the exact language at home,,3503,,POINT,3503,3503,IBGE 2022 source-stated count for Indigenous persons age 2+ speaking or using the exact named language at home.,2022,Brazil,spoken and written; Latin script; exact orthography coverage unverified,BR_IBGE_INDIG_LANG_2022;BR_MEC_INDIG_EDU;NLP_AMERICASNLP_2021;OER_UNESCO_2019,https://educa.ibge.gov.br/images/educa/professores/recursos/liv102252.pdf;https://portal.mec.gov.br/educacao-indigena;https://aclanthology.org/2021.americasnlp-1.23.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422,"BR_IBGE_INDIG_LANG_2022: exact language spoken/used at home counts by Indigenous language and ethnic group | BR_MEC_INDIG_EDU: Indigenous teacher/material programs | NLP_AMERICASNLP_2021: Table 1 and section 3: corpus sizes, variety, orthography and domain composition | OER_UNESCO_2019: Definition I.1 and scope",200c5cdc2e7127d3ebb80375040c48af0127bf8fc0fd8cc210db78d27be86070;0fc684d53f8dec13d97333cb39e555d700304dbf102349d4da0f9fad6c3405f1;1cf6784c00e1387887a6f62822885b4db4171b54d010d96dfbd74e6782572d5e;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,nhd-Latn-BR,exact_regional_stratum,2e2dee4688ce2e18254dd095a6c7012a90140056837539febae27a0c591b8bed,87593ab666a8bdebc6b96f876a62cbe47b1214e07ccd94add85ec00952441b2c,6dd6ae59185e01ada0a0a9c6719effa4c192f8f86c3bba21547c20e8f8a1bfc5,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nhd-Latn-PY,EXCLUDE,none,regional class census_ethnic_pueblo_population_proxy_not_speaker_count is not an explicitly typed person count,edition-target:regional:nhd-Latn-PY,,nhd-Latn-PY,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nhd-Latn-PY,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nhd-Latn-PY,REGIONAL_EMPIRICAL_STRATUM,census_ethnic_pueblo_population_proxy_not_speaker_count,"all-age ethnic-pueblo members (proxy, not speakers)",,22694,,POINT,22694,22694,"2022 Indigenous census source-stated all-age population for the named pueblo; retained as an explicit proxy, not a language count.",2022,Paraguay,spoken and written; Latin script; exact own-language orthographic/resource coverage unverified,PY_INDIGENOUS_CENSUS_2022;PY_INDIG_LANG_BULLETIN_2026;PY_INDIG_STUDY_YEARS_2022;OER_UNESCO_2019,https://www.ine.gov.py/Publicaciones/Biblioteca/documento/237/Resultados-Finales-Censo-Indigena.pdf;https://www.ine.gov.py/Publicaciones/Biblioteca/documento/331/Diversidad_de_Lenguas_habladas_por_los_pueblos_indigenas.pdf;https://www.ine.gov.py/Publicaciones/Biblioteca/documento/260/TRIPTICO%20%28Castellano%29.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422,PY_INDIGENOUS_CENSUS_2022: ethnic-pueblo counts and age-5+ first-language shares by named pueblo | PY_INDIG_LANG_BULLETIN_2026: own-language-first versus Paraguayan-Guaraní-first by named pueblo and national trend | PY_INDIG_STUDY_YEARS_2022: average years of study age 15+ by named Indigenous pueblo | OER_UNESCO_2019: Definition I.1 and scope,edbb21d4b6002cfa7743dd53255d7dd4c8c969ae4405164e74b647805da91f3a;d9c268c4d962cadef9ac0bff21efa451b2b1e4659ce3b4369c1ff7f881e5629c;03311c583b164a1de0b2a7281ad5df91083d0655b52304571c4b48fe6fe72fc7;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579,,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:regional_excluded,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,nhd-Latn-PY,exact_regional_stratum,0ea2b952e93743bf3a9a392086e0035837e7071beab63dd861eaa3b963bc5f9c,b5b21f56584958814f3bd5771921054aaad021f0f8b346404b1259ccd80ea583,a20a947621e4fe3a6a8a469bf85753787266815cab9187776bab36ffb9187140,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojs-script-unresolved-CA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:lang:ojs-CA,,ojs-script-unresolved-CA,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojs-script-unresolved-CA,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,ojs-script-unresolved-CA,REGIONAL_EMPIRICAL_STRATUM,census_conversational_knowledge_published_rounded_count,private-household census respondents able to conduct a conversation,,15305,,POINT,15305,15305,Statistics Canada 2021 published rounded count able to converse; mean age 33.,2021,Canada,spoken; script not recorded by Census and not inferred,CA_STATCAN_ALGONQUIAN_2021;CA_STATCAN_SILENT_2021;CA_MB_LANGUAGE_SURVEY_2021;CA_MB_POSTSECONDARY_2021_22;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm;https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022026001-eng.htm;https://www.edu.gov.mb.ca/iid/docs/indigenous_languages_report.pdf;https://www.edu.gov.mb.ca/iee/docs/mals_report_en.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"CA_STATCAN_ALGONQUIAN_2021: Table 2 and Charts 1–2: knowledge, mother tongue and age by named language | CA_STATCAN_SILENT_2021: Annex Table A.1 by exact language | CA_MB_LANGUAGE_SURVEY_2021: pp. 1–5, 8, 10, 12 and 19: offerings, modes, barriers and dialect-teacher example | CA_MB_POSTSECONDARY_2021_22: pp. 23–32: courses, enrolments, Oji-Cree absence and teacher-training gaps | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",5e0613de3fb28ffc57b3aebac2f15813f4e62040a7c0e61ec9ef0ac97daa63e1;d328f607998222bf6ea9daae13add792213436aa07a676130a531a76f7e9582f;5a21cbbd0c9c9f4c8c6eb6cba01f2e078f41643dd79f5de704cfc3fd145edb2c;1a21521ac9cbd24ed615e5564d9a1d4d286518c8e98376e17d2da796dbe35296;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,ojs-script-unresolved-CA,exact,a8b88dd409446ab72b5044de053e20672963e9571f0e5ed3133cd1d287a259ba,5564e2abe2dbe108083d18161a105ae5f84fce815fdfe4c032419ad564ff2808,49489ffa2db7d2ee96eef5b22a0831f2082c8292cc39b9245ec119f1de0d5338,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojw-script-unresolved-CA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:lang:ojw-CA,,ojw-script-unresolved-CA,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojw-script-unresolved-CA,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,ojw-script-unresolved-CA,REGIONAL_EMPIRICAL_STRATUM,census_conversational_knowledge_published_rounded_count,private-household census respondents able to conduct a conversation,,3630,,POINT,3630,3630,Statistics Canada 2021 published rounded count able to converse; mean age 48.,2021,Canada,spoken; Manitoba portal has double-vowel Roman Anishinaabemowin resources but exact match/completeness is unproven,CA_STATCAN_ALGONQUIAN_2021;CA_STATCAN_SILENT_2021;CA_MB_LANGUAGE_SURVEY_2021;CA_MB_OPEN_PORTAL;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm;https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022026001-eng.htm;https://www.edu.gov.mb.ca/iid/docs/indigenous_languages_report.pdf;https://www.edu.gov.mb.ca/k12/mylearning/onlinelearning/index.html;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"CA_STATCAN_ALGONQUIAN_2021: Table 2 and Charts 1–2: knowledge, mother tongue and age by named language | CA_STATCAN_SILENT_2021: Annex Table A.1 by exact language | CA_MB_LANGUAGE_SURVEY_2021: pp. 1–5, 8, 10, 12 and 19: offerings, modes, barriers and dialect-teacher example | CA_MB_OPEN_PORTAL: Cree and Anishinaabemowin resource listings | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",5e0613de3fb28ffc57b3aebac2f15813f4e62040a7c0e61ec9ef0ac97daa63e1;d328f607998222bf6ea9daae13add792213436aa07a676130a531a76f7e9582f;5a21cbbd0c9c9f4c8c6eb6cba01f2e078f41643dd79f5de704cfc3fd145edb2c;5054250bca18b4fb673b2b78be994cd52ed72f8e6a3e404ba6bc1a7c67ad6583;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,ojw-script-unresolved-CA,exact,0ccfe01f2b271f8e196dfd2ace620916647dc49cc767c37e0612b0b6dcc60b7d,3b963a5c17142503d4ffaac3b05ad1bc8ae7c99a9f8d7e9bc89ccfe06b0e8a91,9560091c56296ddcbc7aeb2a40aaf39e30a15dc5982002c0ee3c0bacb0787905,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:otw-script-unresolved-CA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:lang:otw-CA,,otw-script-unresolved-CA,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:otw-script-unresolved-CA,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,otw-script-unresolved-CA,REGIONAL_EMPIRICAL_STRATUM,census_conversational_knowledge_published_rounded_count,private-household census respondents able to conduct a conversation,,220,,POINT,220,220,Statistics Canada 2021 published rounded count able to converse; mean age 46.,2021,Canada,spoken; script not recorded by Census and not inferred,CA_STATCAN_ALGONQUIAN_2021;CA_STATCAN_SILENT_2021;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm;https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022026001-eng.htm;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"CA_STATCAN_ALGONQUIAN_2021: Table 2 and Charts 1–2: knowledge, mother tongue and age by named language | CA_STATCAN_SILENT_2021: Annex Table A.1 by exact language | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",5e0613de3fb28ffc57b3aebac2f15813f4e62040a7c0e61ec9ef0ac97daa63e1;d328f607998222bf6ea9daae13add792213436aa07a676130a531a76f7e9582f;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,otw-script-unresolved-CA,exact,ab6be6c9cc536fd689723850920945111ff60b73cf0e923ff75fce8d6a473a5c,84b74e73480117f292d5ec9024c511db8dff8afe635eca7538a6696e211ab7e9,ef6700554ba25ece18e33d573b11583a351c5ff51153f09a5fad9dbb7a8d8e15,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-AW,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:lang:pap-AW,,pap-Latn-AW,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-AW,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,pap-Latn-AW,REGIONAL_EMPIRICAL_STRATUM,census_language_spoken_at_home,persons,69354,69354,69354,POINT,69354,69354,Aruba 2010 census direct count of people reporting Papiamento as the language most often spoken at home.,2010,Aruba,written and spoken; Latin etymological Aruba orthography,AW_CENSUS_LANGUAGE_2010;AW_EDUCATION_2000_2003;KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://cbs.aw/wp/wp-content/uploads/2012/07/Fifth-Population-and-Housing-Census-Aruba.pdf;https://cbs.aw/wp/wp-content/uploads/2013/02/05-02-Ad_Onderwijs_op_Aruba_context_en_output.pdf;https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"AW_CENSUS_LANGUAGE_2010: Table P-D1, all ages, Papiamento total 69,354 | AW_EDUCATION_2000_2003: pp. 36-38 | KREYOL_MT_2024: Table 3 | COMMON_VOICE_26_2026: locale inventory | OER_UNESCO_2019: Definition I.1 | catalog snapshots as separately described",80ceb77d21ca224c081c2f80bb151b832d68b11bf0d3e74231e38cf7f44c1207;fd1a10dc51218df0358a6edf235b46eeaf9128f25641533c636ba693f4bfa00a;8120a4e9f9d13bac66e71a632a8b68fc4ee0c9d888a0d4fdac7b73d821974d66;91ed6f78387f9c08e72331ac7d5740ff4b6aec79387f7bb4715dd09c3e90bc0a;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,pap-Latn-AW,exact,4a3f7e29bc5d86ff155c60a002def875746a4019f612ed5f3668b72160e96d6e,6bf562dbf74e7104e2bddc96a5c9ae9dc76d38ef9ee84ad46ae7e79bf4e431e5,303ab3df55f69a4291dd3f373a0e23cec7751d489bff51f83672a43168b722dc,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-BQ-BO,EXCLUDE,none,no exact authority target binding,,,pap-Latn-BQ-BO,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-BQ-BO,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,pap-Latn-BQ-BO,REGIONAL_EMPIRICAL_STRATUM,official_share_no_person_count,most-widely-spoken-language share without source-stated person count,,,,NONE,,,"CBS reports 62.4% Papiamentu as most widely spoken in 2021; no source-stated person count in the summary, so numeric fields are blank.",2021,"Bonaire, Caribbean Netherlands",written and spoken; Latin Bonaire/Curaçao spelling,BQ_CBS_LANGUAGE_2021;BQ_CHILDCARE_2021_22;KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://www.cbs.nl/en-gb/background/2025/47/population-of-the-dutch-caribbean-has-grown-over-fifteen-years;https://www.onderwijsinspectie.nl/binaries/onderwijsinspectie/documenten/rapporten/2023/03/03/eindrapport-bestandsopname-kwaliteit-kinderopvang-caribisch-nederland/Final%2Breport%2Bof%2Bthe%2Bsurvey%2Bof%2Bthe%2Bquality%2Bof%2Bchildcare%2Bin%2Bthe%2BCaribbean%2BNetherlands.pdf;https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"BQ_CBS_LANGUAGE_2021: Most widely spoken language table: Bonaire Papiamentu 62.4% | BQ_CHILDCARE_2021_22: pp. 8 and 27: multilingual practice and Bonaire Papiamentu predominance | KREYOL_MT_2024: pp. 2, 5–6 and Table 3: exact/pooled language public/all sentence counts and genre transfer | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row",eeb1973c8958df40cc7b9be256159ebbd8c2ae0b9c2b536aa759b7261b3ef569;54fbd634284734cd935696fea4657e4f2dbefc4b488d292e9017e0a3febb71bb;8120a4e9f9d13bac66e71a632a8b68fc4ee0c9d888a0d4fdac7b73d821974d66;91ed6f78387f9c08e72331ac7d5740ff4b6aec79387f7bb4715dd09c3e90bc0a;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:regional_excluded,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,pap-Latn-BQ-BO,,,ab1b183b9028e5bec4e6d8de68e7ef042d03efa5dfb8fb4cafa5eeb57daa971b,3f4c3f08b611735ef3d9fba056c66fa4c59bb0af8df3833daabc06a41bd28991,true,false
auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-CW,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,exact regional authority target + typed person measure + source-resolved evidence,edition-target:lang:pap-CW,,pap-Latn-CW,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:pap-Latn-CW,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,pap-Latn-CW,REGIONAL_EMPIRICAL_STRATUM,derived_census_first_home_language,persons responding to the individual home-language census question,114975,115048,115122,INTERVAL,114975,115122,"Published 78.0% reporting Papiamentu as the most-spoken home language among 147,498 person responses; interval preserves one-decimal share rounding.",2023,Curaçao,written and spoken; Latin phonemic Curaçao orthography,CW_CENSUS_LANGUAGE_2023;KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,https://senso.cbs.cw/talen-gesproken-in-curacao-resultaten-census-2023;https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search,"CW_CENSUS_LANGUAGE_2023: 147,498 person responses; 78% most-spoken, 10% second, 2% third home language | KREYOL_MT_2024: pp. 2, 5-6 and Table 3 | COMMON_VOICE_26_2026: locale inventory | OER_UNESCO_2019: Definition I.1 | catalog snapshots as separately described",15f5d85d44fb7363776bf36877b5916b8676e43262cd8c0cbfe0cc8d5b591398;8120a4e9f9d13bac66e71a632a8b68fc4ee0c9d888a0d4fdac7b73d821974d66;91ed6f78387f9c08e72331ac7d5740ff4b6aec79387f7bb4715dd09c3e90bc0a;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,DIRECT_TARGET_ONLY,INTERVAL_ONLY,eligible_regional_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,pap-Latn-CW,exact,4e14f1fdb2a3f922377a21dae6c2cd4dd7d05ffbaae75c4ddd0df5cb138713ba,d22c7ec897c9a0746864121d496f1d54a1c736f656ccadb911db8191f930bd41,f6e2079c00d09274376e02deebd1e5f359d6c791c33c5fcd052ba9c683d1a421,true,false
