candidate_id,language_target_id,package_id,learner_stage,subject_domain,delivery_format,compute_scope,compute_measure_class,compute_low,compute_base,compute_high,compute_unit,source_id,source_url,source_class,is_public,formula_version,factor_registry_version,compute_input_set_hash,compute_derivation_set_hash,factor_registry_file_hash,compute_model_role,compute_evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,compute_binding_mode,successor_roster_file_sha256,target_binding_row_hash,target_binding_set_hash,order_b_eligible
STD-MF-tir_Ethi-100K-TEXT,flores:tir_Ethi,PKG-TEXT,COMMON,mixed_educational_proxy,accepted_text,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,2139098.588682,3548527.481639,6603682.515465,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-100K-ACCESSIBLE-PUBLICATION,flores:tir_Ethi,PKG-ACCESSIBLE-PUBLICATION,COMMON,mixed_educational_proxy,accessible_html_mathml_epub_pdf,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,2157698.588682,3650277.481639,7427682.515465,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-100K-AUDIO,flores:tir_Ethi,PKG-AUDIO,COMMON,mixed_educational_proxy,narrated_audio,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,3439799.015922,5318552.130439,9492378.407945,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-100K-CAPTIONS,flores:tir_Ethi,PKG-CAPTIONS,COMMON,mixed_educational_proxy,transcript_timed_captions,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,2417913.335932,5318044.073639,10290540.550665,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-100K-NAMED-SIGN,flores:tir_Ethi,PKG-NAMED-SIGN,COMMON,mixed_educational_proxy,named_sign_language_video,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,3254357.577682,5907882.937639,11519493.229065,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-100K-COMPLETE-ACCESS,flores:tir_Ethi,PKG-COMPLETE-ACCESS,COMMON,mixed_educational_proxy,complete_access_bundle,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,4852472.752172,9549174.178439,18919047.156745,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-TEXT,flores:tir_Ethi,PKG-TEXT,COMMON,mixed_educational_proxy,accepted_text,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,8556394.35473,14194109.926555,26414730.06186,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-ACCESSIBLE-PUBLICATION,flores:tir_Ethi,PKG-ACCESSIBLE-PUBLICATION,COMMON,mixed_educational_proxy,accessible_html_mathml_epub_pdf,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,8630794.35473,14601109.926555,29710730.06186,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-AUDIO,flores:tir_Ethi,PKG-AUDIO,COMMON,mixed_educational_proxy,narrated_audio,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,13759196.06369,21274208.521755,37969513.63178,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-CAPTIONS,flores:tir_Ethi,PKG-CAPTIONS,COMMON,mixed_educational_proxy,transcript_timed_captions,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,9671653.34373,21272176.294555,41162162.20266,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-NAMED-SIGN,flores:tir_Ethi,PKG-NAMED-SIGN,COMMON,mixed_educational_proxy,named_sign_language_video,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,13017430.31073,23631531.750555,46077972.91626,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tir_Ethi-400K-COMPLETE-ACCESS,flores:tir_Ethi,PKG-COMPLETE-ACCESS,COMMON,mixed_educational_proxy,complete_access_bundle,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,19409891.00869,38196696.713755,75676188.62698,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tir_Ethi,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,affe7bfd9a22798197527d4afe8045e1508ea6808106e51f2621b464453c7e0b,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-TEXT,flores:tpi_Latn,PKG-TEXT,COMMON,mixed_educational_proxy,accepted_text,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,218072.82838,399201.622453,877796.131586,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-ACCESSIBLE-PUBLICATION,flores:tpi_Latn,PKG-ACCESSIBLE-PUBLICATION,COMMON,mixed_educational_proxy,accessible_html_mathml_epub_pdf,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,222722.82838,424639.122453,1083796.131586,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-AUDIO,flores:tpi_Latn,PKG-AUDIO,COMMON,mixed_educational_proxy,narrated_audio,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,317865.045744,537396.10781,1127505.134146,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-CAPTIONS,flores:tpi_Latn,PKG-CAPTIONS,COMMON,mixed_educational_proxy,transcript_timed_captions,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,239202.616605,532111.268578,1155240.225986,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-NAMED-SIGN,flores:tpi_Latn,PKG-NAMED-SIGN,COMMON,mixed_educational_proxy,named_sign_language_video,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,302591.98128,576414.483953,1247721.590786,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-025K-COMPLETE-ACCESS,flores:tpi_Latn,PKG-COMPLETE-ACCESS,COMMON,mixed_educational_proxy,complete_access_bundle,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,428163.986869,872956.115435,1980874.687746,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-100K-TEXT,flores:tpi_Latn,PKG-TEXT,COMMON,mixed_educational_proxy,accepted_text,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,872291.31352,1596806.489814,3511184.526345,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-100K-ACCESSIBLE-PUBLICATION,flores:tpi_Latn,PKG-ACCESSIBLE-PUBLICATION,COMMON,mixed_educational_proxy,accessible_html_mathml_epub_pdf,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,890891.31352,1698556.489814,4335184.526345,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-100K-AUDIO,flores:tpi_Latn,PKG-AUDIO,COMMON,mixed_educational_proxy,narrated_audio,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,1271460.182976,2149584.431239,4510020.536585,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
STD-MF-tpi_Latn-100K-CAPTIONS,flores:tpi_Latn,PKG-CAPTIONS,COMMON,mixed_educational_proxy,transcript_timed_captions,standardized_from_scratch,fresh_input_output_reasoning_token_events_v2,956810.46642,2128445.074314,4620960.903945,fresh_equivalent_token_events,SRC24+SRC25,https://dl.fbaipublicfiles.com/nllb/flores200_dataset.tar.gz,public_model,true,standard-fecu-sum/2.0.0,standard-compute-closed-registry-2026-09-01-v2,1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,4b186f36c8aa19fd29c8e2c3989eb8fc144e78089fcd20fcc8dbce4a6520c2d0,b0d23b05278e3713a6fc1a6492855ffa76035621bc36b581e357d470a78e62e1,primary_measured_feature,MEASURED_COMMON_BENCHMARK,flores:tpi_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,8f153c02eb76ef37a90e599cacee57255c1d2c9a1f0ee14d6ca24b8731f2dc9e,PROFILE_CONTRACT_EXAMPLE,,,,
