edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank
edition-target:lang:acx-Arab-OM,lang:acx-Arab-OM,canonical_language_edition,exact,Omani Arabic — Oman,acx-Arab-OM,Arab,written_or_multimodal,Oman,OMN,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,d81fd38fd4265e82a98383662264f8f579ee0a506d6f532997dbed6d0d637684,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:aeb-Arab-TN,lang:aeb-Arab-TN,canonical_language_edition,exact,Tunisian Arabic,aeb-Arab-TN,Arab,written_or_multimodal,TN,TUN,0.000000,,4100000000.000000,2050000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,d2da4cf24141cc4ac1b56f0ddc2be960b2754daf92afd906abe27fd6a91db7b5,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:aeb-Latn-TN,lang:aeb-Latn-TN,canonical_language_edition,exact,Tunisian Arabic,aeb-Latn-TN,Latn,written_or_multimodal,TN,TUN,0.000000,,4100000000.000000,2050000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,47b467f89fc8bca1589aa682048bf4c0b1317a2dbbbda2a55398e197d1c4a1ff,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:af-Latn-ZA,lang:af-Latn-ZA,sentinel_exact_edition,exact_sentinel_target,Afrikaans,af-Latn-ZA,Latn,written_or_multimodal,South Africa and Namibia,ZAF,0.000000,,5395609.916667,2697804.958333,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:ZAF,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.27719072,0.50000000,0.40000000,0.15721201,0.50000000,0.36744783,0.04744783,0.68744783,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,a1fdbef5590ba898b94d81df05e0ff3e16917bee092d3b5e2cb278f62523d5e1,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:afb-Arab-AE,lang:afb-Arab-AE,canonical_language_edition,exact,Gulf Arabic — United Arab Emirates,afb-Arab-AE,Arab,written_or_multimodal,United Arab Emirates,,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,dd7270b0160d83cee0052260fe6ecc34914285b5991905b4c44a7877eee49783,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:afb-Arab-BH,lang:afb-Arab-BH,canonical_language_edition,exact,Gulf Arabic — Bahrain,afb-Arab-BH,Arab,written_or_multimodal,Bahrain,BHR,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,2f35e6fd7c907959b3f30fafc77c2e1dc1daf9b03db89b4375a3486bf6d4cbbb,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:afb-Arab-KW,lang:afb-Arab-KW,canonical_language_edition,exact,Gulf Arabic — Kuwait,afb-Arab-KW,Arab,written_or_multimodal,Kuwait,KWT,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,26f02673641d5d5a2a8c2a0cbc34c1092e8c2b85db776bd412b805550f6dc54c,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:afb-Arab-QA,lang:afb-Arab-QA,canonical_language_edition,exact,Gulf Arabic — Qatar,afb-Arab-QA,Arab,written_or_multimodal,Qatar,QAT,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,730221cdf8d31f85bb1340216405318bb5bba07eb3568700475e84b7554f239b,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:agr-PE,lang:agr-PE,canonical_language_edition,exact,Awajún,agr-PE,Latn,written_or_multimodal,Peru / Awajún communities,PER,56584.000000,56584.000000,56584.000000,56584.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_PER_BDPI_AWAJUN,https://bdpi.cultura.gob.pe/pueblos/awajun,Childhood or mother-tongue speakers reported by BDPI.,2017,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:46e9066df0dffefa128de506,1,auth:canonical:canonical:pop:46e9066df0dffefa128de506,auth:canonical:canonical:pop:46e9066df0dffefa128de506,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:46e9066df0dffefa128de506,legacy_canonical_population,pop:46e9066df0dffefa128de506,language_population_or_context,b495293e4708c907ead8a033711dd4c34a42748b2afda80209784be1259c3921,f5ed42d70e0a0b437dc5d34927bc497a6a3262775a11f409c0070fc11f93f24c,22d215394895315777cfee4f70e0a9211fc80154874fe7b275abdbb4229a15c5,4C11AB52E710BAC18164FB144DDBC5A2075BF124B5F223CAF2952FF27AAD3813,true,false,true,false,POINT,,56584,,56584,56584,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,6224.240000,24331.120000,42438.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,b495293e4708c907ead8a033711dd4c34a42748b2afda80209784be1259c3921,18151.724167,24741.689637,24431.084003,30595.263020,0.018151724167,0.024741689637,0.024431084003,0.030595263020,256,78,156,OUTSIDE,POSSIBLE,113,0.000000,0.000000,113
edition-target:lang:agu-GT,lang:agu-GT,canonical_language_edition,exact,Awakateko,agu-GT,Latn,written_or_multimodal,Guatemala / ALMG language communities,GTM,10145.000000,10145.000000,10145.000000,10145.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,People age 4+ reporting Awakateko as mother tongue.,2018,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,1,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:f71177c091b3e0054383d5d4,legacy_canonical_population,pop:f71177c091b3e0054383d5d4,language_population_or_context,6776c37b9558a3ba3a8c19f2fb5389200e41937a7dc2e9e19d041b188b3a22fc,092512b0d00a00abcb6ebb807664447cd147bc3fda40a79b883b4edc970b37b8,3b5c5f7dcdaf5d450bb0dd3578a2d0e08b160aaa10983986d08b670c310420f0,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,true,false,POINT,,10145,,10145,10145,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,1115.950000,4362.350000,7608.750000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,6776c37b9558a3ba3a8c19f2fb5389200e41937a7dc2e9e19d041b188b3a22fc,3199.049067,4300.731797,4295.396247,5385.775184,0.003199049067,0.004300731797,0.004295396247,0.005385775184,256,97,190,OUTSIDE,POSSIBLE,151,0.000000,0.000000,150
edition-target:lang:aji-Latn-NC,lang:aji-Latn-NC,canonical_language_edition,exact,Ajië,aji-Latn-NC,Latn,written_or_multimodal,New Caledonia / Ajië-using communities,,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,82722ee99fdeb13ad9be5f92eff9c06b74cd4c792409032e753d224e726eed34,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:ajp-Arab-JO,lang:ajp-Arab-JO,canonical_language_edition,exact,South Levantine Arabic — Jordan,ajp-Arab-JO,Arab,written_or_multimodal,Jordan,JOR,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,681ec3b3eb2efc8277be98056c277d6722365d151bc72c21140c2e75f53c4573,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:ajp-Arab-PS,lang:ajp-Arab-PS,canonical_language_edition,exact,South Levantine,ajp-Arab-PS,Arab,written_or_multimodal,Palestine-refugee communities,PSE,0.000000,,8200000000.000000,4100000000.000000,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,f8118d26ff5e5674e234b655cce78d39fc99996ab9a5108df0a40fd31c17f2f6,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:akl-Latn-PH,lang:akl-Latn-PH,canonical_language_edition,exact,Aklanon,akl-Latn-PH,Latn,written_or_multimodal,"Aklan, Philippines / Aklanon communities",PHL,0.000000,,6488164.555556,3244082.277778,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:PHL,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.29084985,0.50000000,0.40000000,0.18968495,0.50000000,0.37472586,0.05472586,0.69472586,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,916f731603862d2f1839d5b9bbda6a1e4a1925b63a567cd2847fa9cf55b8ec56,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
edition-target:lang:alc-CL,lang:alc-CL,canonical_language_edition,exact,Kawésqar,alc-CL,Latn,written_or_multimodal,Chile / Kawésqar communities,CHL,0.000000,,1171428571.428571,585714285.714286,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,MODEL_PRIOR_COUNTRY_CEILING,,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,9a56a2cce7c25a18537df95552cb759aac2fae8b16117fc634d4c6dc0f815389,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,
